"customer_id","marital","reliability"
"C68339","Married","5"
"C142453","Never Married","5"
"E332398","Never Married","6"
"X693531","Widowed","4"
"V571379","Separated","4"
"L435243","Separated","3"
"O651128","Divorced","4"
"A432414","Married","4"
"W701345","Separated","2"
"R593691","Married","3"
"K243842","Widowed","2"
"L315508","Widowed","4"
"W925936","Married","2"
"A263401","Never Married","5"
"P96900","Separated","2"
"T75528","Widowed","5"
"Z949431","Divorced","5"
"A972815","Married","4"
"O979346","Married","3"
"C385943","Widowed","3"
"N452057","Separated","3"
"I969152","Never Married","4"
"R339976","Married","2"
"R918917","Never Married","3"
"U207706","Separated","3"
"A367660","Married","2"
"M639861","Never Married","3"
"Z241905","Widowed","4"
"W128349","Divorced","5"
"R132582","Never Married","4"
"A384618","Widowed","4"
"T814173","Separated","4"
"H251318","Widowed","4"
"C852951","Separated","3"
"F666864","Divorced","2"
"S189197","Divorced","6"
"Q275471","Separated","2"
"L339318","Widowed","4"
"N572936","Married","2"
"M244914","Widowed","4"
"Q482787","Separated","3"
"J139961","Never Married","4"
"B169359","Married","3"
"M404332","Separated","2"
"H339217","Divorced","3"
"S472625","Married","3"
"S352716","Separated","2"
"K833093","Separated","2"
"E324070","Separated","3"
"Q890961","Married","5"
"L740934","Divorced","4"
"V310965","Divorced","3"
"F758869","Married","3"
"D970501","Married","4"
"U997168","Divorced","3"
"V423542","Married","4"
"A213804","Separated","3"
"I251400","Never Married","2"
"H399454","Separated","4"
"H634047","Divorced","4"
"Z578102","Widowed","3"
"U135613","Never Married","2"
"H575679","Separated","2"
"C667596","Divorced","3"
"Z129369","Separated","4"
"O753379","Married","3"
"U429147","Widowed","2"
"L212613","Widowed","3"
"X130775","Never Married","3"
"L306709","Married","5"
"R310574","Separated","2"
"R850000","Never Married","4"
"F765325","Never Married","6"
"P925816","Widowed","2"
"O466793","Divorced","2"
"G795070","Separated","2"
"E890386","Widowed","3"
"F869236","Divorced","4"
"Y753053","Married","2"
"O230445","Never Married","3"
"O122056","Divorced","3"
"A525629","Married","1"
"X446895","Never Married","5"
"H66365","Separated","4"
"Z659653","Never Married","4"
"J450763","Widowed","5"
"M258307","Widowed","3"
"L27213","Widowed","3"
"W410295","Separated","3"
"W193877","Married","3"
"Y990932","Divorced","3"
"U391523","Never Married","2"
"U367869","Separated","4"
"D831335","Never Married","2"
"J168263","Widowed","3"
"X196120","Widowed","3"
"N958016","Divorced","4"
"Q825819","Widowed","3"
"D458687","Separated","4"
"T65197","Divorced","5"
"L937805","Divorced","3"
"S281186","Widowed","4"
"T718168","Never Married","4"
"G799648","Separated","4"
"G745212","Divorced","5"
"G121569","Widowed","4"
"H974723","Divorced","3"
"U432834","Never Married","4"
"K700875","Married","3"
"V306665","Separated","3"
"G44432","Divorced","3"
"I907492","Never Married","5"
"R361159","Never Married","3"
"F520698","Widowed","3"
"J511617","Married","4"
"B133945","Widowed","5"
"J949772","Widowed","5"
"S951933","Widowed","2"
"V136458","Married","3"
"N140958","Never Married","3"
"J154409","Married","3"
"Q122695","Widowed","4"
"W837004","Divorced","3"
"D721433","Married","4"
"D604034","Never Married","3"
"X487182","Separated","3"
"H840567","Separated","4"
"B593910","Separated","2"
"V492124","Separated","2"
"B506027","Separated","6"
"Y266994","Divorced","3"
"I510751","Divorced","4"
"B369234","Married","3"
"Q252222","Divorced","4"
"F44875","Widowed","4"
"Y543283","Divorced","2"
"G248257","Divorced","3"
"W355571","Separated","3"
"X989153","Never Married","2"
"N767421","Married","3"
"I646532","Never Married","5"
"F303016","Separated","4"
"S437736","Divorced","4"
"A170090","Divorced","3"
"H685776","Separated","4"
"P420352","Widowed","4"
"X293202","Widowed","4"
"P387565","Married","4"
"B609039","Separated","3"
"Y874309","Separated","3"
"A448006","Never Married","3"
"C250962","Never Married","5"
"P987255","Separated","2"
"M704449","Divorced","3"
"Z648344","Separated","2"
"G885667","Separated","4"
"Y832314","Married","3"
"P869138","Widowed","5"
"X419185","Divorced","4"
"M85777","Separated","3"
"P780569","Widowed","3"
"Y614522","Married","2"
"H134108","Widowed","5"
"D07038","Divorced","3"
"Y246812","Widowed","4"
"F153950","Married","3"
"F866945","Separated","3"
"Q474525","Divorced","4"
"W472413","Married","3"
"W503853","Married","4"
"S330548","Widowed","5"
"S229939","Separated","4"
"T860300","Never Married","3"
"A504244","Never Married","5"
"Z247975","Separated","3"
"O647062","Widowed","1"
"D821426","Married","4"
"H998951","Divorced","1"
"S677114","Widowed","3"
"I647064","Never Married","3"
"U707324","Separated","4"
"C501850","Widowed","2"
"C941787","Married","4"
"A878705","Widowed","3"
"F232302","Never Married","3"
"B908324","Widowed","3"
"I749108","Widowed","3"
"F781849","Widowed","4"
"U880816","Widowed","4"
"D379784","Married","3"
"N222901","Separated","4"
"C355455","Widowed","4"
"L221272","Widowed","2"
"Z110883","Never Married","6"
"W215581","Divorced","4"
"F639139","Married","3"
"Y274817","Widowed","3"
"B599924","Widowed","5"
"Q156955","Separated","4"
"Z93707","Separated","4"
"J830447","Married","4"
"E101547","Separated","3"
"G591541","Divorced","4"
"R163571","Married","3"
"O386511","Never Married","4"
"U110716","Never Married","5"
"W82909","Separated","2"
"X467466","Divorced","5"
"Y336186","Married","4"
"H536623","Married","5"
"G192124","Never Married","5"
"P809833","Separated","2"
"F471471","Married","4"
"R121075","Widowed","3"
"C810201","Separated","5"
"B850916","Divorced","4"
"I151500","Married","3"
"N556313","Widowed","4"
"J792483","Never Married","3"
"G238388","Separated","3"
"N712814","Divorced","3"
"I44165","Divorced","5"
"E527910","Never Married","5"
"T749981","Separated","5"
"W18766","Separated","4"
"T880836","Widowed","4"
"S472749","Divorced","4"
"D768103","Never Married","4"
"S583760","Widowed","3"
"N884662","Widowed","3"
"D64280","Never Married","4"
"Q490945","Married","6"
"U939454","Widowed","4"
"M534902","Never Married","4"
"Y525221","Separated","3"
"F144031","Divorced","3"
"P245137","Divorced","4"
"Z769036","Widowed","4"
"J383885","Divorced","4"
"J218288","Married","4"
"P974421","Widowed","2"
"D127586","Widowed","3"
"F905282","Never Married","5"
"Z583218","Separated","4"
"R892929","Separated","3"
"I164804","Never Married","4"
"A458941","Divorced","4"
"O86238","Widowed","3"
"H682725","Never Married","3"
"W564094","Widowed","3"
"L145038","Widowed","3"
"N709490","Separated","4"
"Q100782","Separated","2"
"F100864","Married","3"
"L447145","Widowed","2"
"V226473","Married","4"
"O821312","Widowed","4"
"K511596","Never Married","4"
"B674121","Divorced","1"
"N215533","Married","4"
"Y751369","Divorced","3"
"T817900","Married","4"
"N517426","Divorced","4"
"G374414","Widowed","2"
"W513562","Divorced","3"
"Z826011","Married","3"
"H107535","Divorced","2"
"W221502","Never Married","5"
"H652696","Never Married","5"
"Q597296","Separated","3"
"Q903534","Divorced","3"
"M643197","Separated","2"
"N11561","Married","5"
"V859534","Widowed","5"
"Z761158","Separated","3"
"X592304","Separated","3"
"Q404599","Married","3"
"C627306","Never Married","3"
"S91616","Divorced","4"
"B340121","Widowed","3"
"Y50346","Widowed","4"
"B950331","Separated","3"
"Q505376","Separated","4"
"V927165","Separated","1"
"J902839","Separated","2"
"I729264","Widowed","3"
"J278669","Widowed","3"
"I738876","Separated","3"
"Y61316","Married","4"
"Y537252","Divorced","3"
"R997294","Divorced","2"
"Z94519","Widowed","4"
"Y300277","Widowed","2"
"J454052","Never Married","2"
"G779745","Widowed","3"
"W929433","Never Married","6"
"I74544","Married","2"
"B758777","Married","4"
"W959493","Married","2"
"O111039","Married","4"
"S138135","Never Married","5"
"R911770","Divorced","4"
"V412856","Separated","3"
"Z982061","Separated","5"
"Z988959","Married","4"
"C595028","Divorced","5"
"F07265","Never Married","4"
"V620517","Divorced","2"
"L318986","Divorced","4"
"Y678617","Divorced","4"
"E917228","Divorced","3"
"M43368","Separated","3"
"G920737","Never Married","3"
"R512349","Separated","4"
"E990510","Married","4"
"U11876","Widowed","5"
"V417569","Separated","4"
"X280758","Never Married","3"
"J908328","Separated","3"
"H797612","Widowed","3"
"Q551674","Married","2"
"I01524","Divorced","5"
"G415738","Married","3"
"B617350","Never Married","3"
"T181607","Divorced","3"
"V977169","Divorced","5"
"F897077","Widowed","3"
"R796813","Married","3"
"V630546","Never Married","3"
"A818327","Widowed","5"
"S212602","Married","4"
"S635582","Separated","4"
"T977331","Never Married","4"
"X499025","Widowed","3"
"S233298","Married","3"
"G799664","Never Married","4"
"C523628","Widowed","5"
"G428791","Married","4"
"A899075","Separated","3"
"R49403","Married","3"
"K622900","Widowed","2"
"N277250","Widowed","5"
"Y214211","Widowed","2"
"M453355","Divorced","3"
"K780224","Never Married","3"
"K331212","Widowed","4"
"N894031","Widowed","3"
"T588904","Separated","3"
"I257218","Never Married","4"
"N122384","Never Married","1"
"M212948","Separated","5"
"S571014","Never Married","4"
"G932654","Divorced","2"
"G470750","Never Married","3"
"T568788","Never Married","5"
"S44484","Separated","4"
"Z891443","Separated","4"
"L850408","Divorced","4"
"C363428","Divorced","5"
"V649705","Separated","3"
"C326211","Widowed","3"
"E558257","Widowed","4"
"N347475","Divorced","4"
"R00006","Married","4"
"Q121262","Married","2"
"A627705","Separated","3"
"F801032","Divorced","4"
"N198289","Married","5"
"Q883651","Never Married","2"
"N171571","Separated","5"
"S473501","Widowed","4"
"T288621","Separated","3"
"L34147","Divorced","4"
"I768093","Divorced","4"
"S689844","Divorced","4"
"P625495","Married","4"
"H374449","Widowed","3"
"M244216","Separated","3"
"I273757","Married","3"
"F327575","Divorced","6"
"T871397","Separated","2"
"W469499","Never Married","4"
"B344400","Married","5"
"K175104","Married","3"
"J288735","Widowed","4"
"H329436","Married","4"
"Z772310","Separated","6"
"F861254","Divorced","3"
"L218614","Widowed","3"
"T110013","Married","5"
"O230131","Divorced","3"
"G934557","Separated","5"
"R294804","Married","2"
"J470984","Never Married","3"
"N267712","Divorced","4"
"Z22587","Widowed","4"
"J951737","Divorced","4"
"R524267","Divorced","4"
"X768141","Never Married","5"
"W367931","Separated","4"
"K368362","Never Married","1"
"T288868","Married","3"
"P05841","Never Married","3"
"E237684","Divorced","3"
"H339301","Divorced","4"
"M260956","Married","1"
"U774556","Married","5"
"F146437","Married","4"
"X795579","Never Married","2"
"V385014","Married","5"
"O816845","Divorced","4"
"J700984","Never Married","4"
"K268065","Never Married","3"
"R293676","Never Married","3"
"I980987","Separated","4"
"S483455","Never Married","5"
"G442682","Never Married","5"
"T449112","Never Married","2"
"A04378","Never Married","2"
"W653435","Separated","4"
"F589782","Separated","5"
"R563759","Divorced","5"
"A652420","Widowed","2"
"A568845","Never Married","3"
"C894386","Never Married","1"
"C354137","Separated","3"
"N720342","Married","3"
"J557174","Never Married","5"
"L823637","Never Married","3"
"K221973","Separated","5"
"U212075","Never Married","4"
"B163052","Never Married","4"
"Q879197","Never Married","4"
"Y427197","Widowed","4"
"D446145","Divorced","3"
"M668942","Widowed","4"
"A665879","Separated","4"
"J716638","Never Married","3"
"R625368","Separated","4"
"J725553","Never Married","5"
"K679356","Divorced","4"
"O933825","Widowed","3"
"X637060","Married","4"
"F857256","Never Married","4"
"F800197","Never Married","4"
"F925724","Never Married","5"
"A583737","Separated","4"
"W477587","Widowed","3"
"S700932","Separated","5"
"N34730","Separated","3"
"T513724","Married","3"
"M382374","Never Married","4"
"O18218","Widowed","4"
"T432181","Separated","4"
"A661671","Separated","4"
"L168190","Separated","5"
"M526654","Widowed","3"
"O947108","Never Married","2"
"I383783","Divorced","1"
"Q299497","Separated","3"
"F390872","Separated","3"
"Q03604","Married","1"
"B614129","Never Married","4"
"L694022","Never Married","4"
"F910877","Married","3"
"F796999","Married","4"
"S208331","Divorced","4"
"L644968","Separated","3"
"I139641","Separated","4"
"P427559","Divorced","4"
"R26748","Divorced","2"
"J415670","Divorced","1"
"M173513","Widowed","4"
"E753173","Married","4"
"K123613","Never Married","3"
"A540097","Separated","3"
"Q902286","Never Married","4"
"A156174","Never Married","3"
"G419393","Divorced","5"
"M525640","Widowed","5"
"M709771","Separated","3"
"V491948","Married","3"
"K156290","Divorced","6"
"O890607","Separated","2"
"X796554","Married","5"
"D115503","Married","3"
"G257426","Divorced","3"
"O831879","Separated","3"
"I25810","Never Married","3"
"B572303","Widowed","4"
"U186366","Widowed","5"
"V704386","Never Married","4"
"I267902","Married","4"
"X139704","Widowed","4"
"F656551","Married","4"
"Q918017","Separated","4"
"L243022","Separated","4"
"V122404","Separated","4"
"T145464","Divorced","2"
"C167969","Never Married","3"
"V583352","Widowed","4"
"O876544","Widowed","2"
"C399738","Widowed","2"
"V420683","Divorced","3"
"P170468","Married","3"
"T795869","Separated","3"
"T357711","Divorced","3"
"E42550","Separated","5"
"M492988","Widowed","1"
"X165101","Divorced","2"
"V625144","Separated","4"
"Y480836","Separated","2"
"I707351","Separated","2"
"F633030","Never Married","2"
"D741982","Divorced","4"
"V326753","Never Married","4"
"J504048","Separated","4"
"Z690262","Divorced","3"
"V172495","Widowed","4"
"K775808","Divorced","3"
"M127329","Widowed","3"
"H108397","Separated","4"
"S753517","Separated","4"
"R39027","Widowed","4"
"X607820","Never Married","3"
"A151684","Separated","3"
"W114349","Married","4"
"I338155","Widowed","2"
"E536348","Separated","3"
"I553384","Divorced","3"
"G215554","Never Married","2"
"O574163","Divorced","5"
"P36699","Married","4"
"M442583","Married","3"
"S681809","Divorced","3"
"X13388","Divorced","3"
"W735202","Divorced","4"
"R235638","Divorced","3"
"B49281","Married","3"
"W882810","Married","4"
"J534622","Widowed","3"
"E929442","Married","2"
"Q79055","Married","2"
"P05276","Never Married","3"
"D844892","Married","5"
"P208976","Never Married","4"
"U340677","Never Married","3"
"H368190","Never Married","4"
"T107292","Widowed","4"
"A235822","Separated","3"
"C491926","Married","5"
"K513268","Never Married","5"
"K541481","Married","5"
"U191976","Never Married","1"
"A466060","Separated","5"
"V334521","Divorced","4"
"X690504","Divorced","4"
"D367103","Widowed","4"
"L734540","Separated","3"
"N27354","Separated","5"
"A878642","Married","4"
"U698370","Divorced","4"
"P535033","Widowed","3"
"W713966","Separated","4"
"U76820","Divorced","4"
"F594045","Divorced","3"
